Date,TAN
2017-11-07,24.469999313354492
2017-11-08,24.65999984741211
2017-11-09,24.350000381469727
2017-11-10,24.670000076293945
2017-11-13,24.860000610351562
2017-11-14,25.1200008392334
2017-11-15,24.440000534057617
2017-11-16,24.719999313354492
2017-11-17,24.549999237060547
2017-11-20,25.020000457763672
2017-11-21,24.969999313354492
2017-11-22,25.030000686645508
2017-11-24,25.399999618530273
2017-11-27,24.950000762939453
2017-11-28,25.110000610351562
2017-11-29,24.459999084472656
2017-11-30,24.56999969482422
2017-12-01,24.209999084472656
2017-12-04,23.329999923706055
2017-12-05,23.489999771118164
2017-12-06,23.469999313354492
2017-12-07,23.850000381469727
2017-12-08,24.350000381469727
2017-12-11,24.489999771118164
2017-12-12,24.200000762939453
2017-12-13,24.43000030517578
2017-12-14,24.479999542236328
2017-12-15,24.530000686645508
2017-12-18,24.889999389648438
2017-12-19,24.709999084472656
2017-12-20,24.809999465942383
2017-12-21,25.200000762939453
2017-12-22,25.290000915527344
2017-12-26,24.690000534057617
2017-12-27,25.049999237060547
2017-12-28,25.229999542236328
2017-12-29,25.1299991607666
2018-01-02,25.690000534057617
2018-01-03,25.989999771118164
2018-01-04,25.790000915527344
2018-01-05,25.90999984741211
2018-01-08,25.93000030517578
2018-01-09,25.920000076293945
2018-01-10,25.93000030517578
2018-01-11,26.56999969482422
2018-01-12,26.600000381469727
2018-01-16,25.93000030517578
2018-01-17,25.979999542236328
2018-01-18,25.979999542236328
2018-01-19,25.969999313354492
2018-01-22,25.75
2018-01-23,25.56999969482422
2018-01-24,25.200000762939453
2018-01-25,25.399999618530273
2018-01-26,25.510000228881836
2018-01-29,25.579999923706055
2018-01-30,25.190000534057617
2018-01-31,25.059999465942383
2018-02-01,24.739999771118164
2018-02-02,24.049999237060547
2018-02-05,23.190000534057617
2018-02-06,23.43000030517578
2018-02-07,23.190000534057617
2018-02-08,22.5
2018-02-09,22.399999618530273
2018-02-12,23.020000457763672
2018-02-13,23.520000457763672
2018-02-14,23.969999313354492
2018-02-15,24.6200008392334
2018-02-16,24.84000015258789
2018-02-20,24.90999984741211
2018-02-21,25.049999237060547
2018-02-22,24.899999618530273
2018-02-23,24.90999984741211
2018-02-26,25.06999969482422
2018-02-27,24.6299991607666
2018-02-28,24.270000457763672
2018-03-01,24.34000015258789
2018-03-02,24.309999465942383
2018-03-05,24.649999618530273
2018-03-06,24.889999389648438
2018-03-07,24.75
2018-03-08,24.8799991607666
2018-03-09,25.25
2018-03-12,25.40999984741211
2018-03-13,25.190000534057617
2018-03-14,25.280000686645508
2018-03-15,25.15999984741211
2018-03-16,25.219999313354492
2018-03-19,25.260000228881836
2018-03-20,25.6200008392334
2018-03-21,25.829999923706055
2018-03-22,24.8799991607666
2018-03-23,24.639999389648438
2018-03-26,25.670000076293945
2018-03-27,25.020000457763672
2018-03-28,24.270000457763672
2018-03-29,24.559999465942383
2018-04-02,24.360000610351562
2018-04-03,24.40999984741211
2018-04-04,24.34000015258789
2018-04-05,24.969999313354492
2018-04-06,24.3799991607666
2018-04-09,24.610000610351562
2018-04-10,25.059999465942383
2018-04-11,24.969999313354492
2018-04-12,24.93000030517578
2018-04-13,24.690000534057617
2018-04-16,24.530000686645508
2018-04-17,24.790000915527344
2018-04-18,25.34000015258789
2018-04-19,25.290000915527344
2018-04-20,25.299999237060547
2018-04-23,25.139999389648438
2018-04-24,24.8799991607666
2018-04-25,24.670000076293945
2018-04-26,24.889999389648438
2018-04-27,25.110000610351562
2018-04-30,24.6200008392334
2018-05-01,24.350000381469727
2018-05-02,24.489999771118164
2018-05-03,24.350000381469727
2018-05-04,24.25
2018-05-07,24.639999389648438
2018-05-08,24.600000381469727
2018-05-09,25.0
2018-05-10,26.149999618530273
2018-05-11,25.899999618530273
2018-05-14,26.3799991607666
2018-05-15,26.290000915527344
2018-05-16,26.809999465942383
2018-05-17,26.729999542236328
2018-05-18,26.549999237060547
2018-05-21,26.93000030517578
2018-05-22,26.719999313354492
2018-05-23,26.329999923706055
2018-05-24,26.040000915527344
2018-05-25,25.90999984741211
2018-05-29,25.56999969482422
2018-05-30,25.860000610351562
2018-05-31,25.479999542236328
2018-06-01,25.170000076293945
2018-06-04,24.030000686645508
2018-06-05,23.510000228881836
2018-06-06,23.290000915527344
2018-06-07,23.229999542236328
2018-06-08,23.190000534057617
2018-06-11,23.170000076293945
2018-06-12,23.299999237060547
2018-06-13,23.84000015258789
2018-06-14,23.989999771118164
2018-06-15,23.25
2018-06-18,23.3799991607666
2018-06-19,23.3799991607666
2018-06-20,23.510000228881836
2018-06-21,23.479999542236328
2018-06-22,23.700000762939453
2018-06-25,23.309999465942383
2018-06-26,23.40999984741211
2018-06-27,22.959999084472656
2018-06-28,23.079999923706055
2018-06-29,23.100000381469727
2018-07-02,23.260000228881836
2018-07-03,23.079999923706055
2018-07-05,23.260000228881836
2018-07-06,23.540000915527344
2018-07-09,23.93000030517578
2018-07-10,23.799999237060547
2018-07-11,23.3700008392334
2018-07-12,23.489999771118164
2018-07-13,23.280000686645508
2018-07-16,23.260000228881836
2018-07-17,23.049999237060547
2018-07-18,23.059999465942383
2018-07-19,23.06999969482422
2018-07-20,22.860000610351562
2018-07-23,22.75
2018-07-24,22.979999542236328
2018-07-25,23.5
2018-07-26,23.190000534057617
2018-07-27,22.760000228881836
2018-07-30,22.450000762939453
2018-07-31,22.739999771118164
2018-08-01,22.6200008392334
2018-08-02,22.770000457763672
2018-08-03,22.149999618530273
2018-08-06,22.420000076293945
2018-08-07,22.600000381469727
2018-08-08,22.729999542236328
2018-08-09,22.610000610351562
2018-08-10,22.15999984741211
2018-08-13,21.799999237060547
2018-08-14,21.530000686645508
2018-08-15,21.040000915527344
2018-08-16,21.09000015258789
2018-08-17,21.079999923706055
2018-08-20,21.43000030517578
2018-08-21,21.700000762939453
2018-08-22,21.760000228881836
2018-08-23,21.540000915527344
2018-08-24,21.889999389648438
2018-08-27,21.950000762939453
2018-08-28,21.809999465942383
2018-08-29,22.15999984741211
2018-08-30,21.670000076293945
2018-08-31,21.829999923706055
2018-09-04,21.850000381469727
2018-09-05,21.40999984741211
2018-09-06,21.200000762939453
2018-09-07,20.790000915527344
2018-09-10,20.719999313354492
2018-09-11,20.829999923706055
2018-09-12,20.979999542236328
2018-09-13,21.049999237060547
2018-09-14,20.8700008392334
2018-09-17,20.670000076293945
2018-09-18,21.059999465942383
2018-09-19,21.1200008392334
2018-09-20,21.489999771118164
2018-09-21,21.579999923706055
2018-09-24,21.43000030517578
2018-09-25,21.3700008392334
2018-09-26,21.309999465942383
2018-09-27,20.959999084472656
2018-09-28,20.739999771118164
2018-10-01,20.739999771118164
2018-10-02,21.010000228881836
2018-10-03,20.860000610351562
2018-10-04,20.6200008392334
2018-10-05,20.149999618530273
2018-10-08,19.90999984741211
2018-10-09,19.690000534057617
2018-10-10,19.15999984741211
2018-10-11,18.889999389648438
2018-10-12,19.079999923706055
2018-10-15,19.440000534057617
2018-10-16,19.780000686645508
2018-10-17,19.610000610351562
2018-10-18,19.239999771118164
2018-10-19,19.059999465942383
2018-10-22,18.920000076293945
2018-10-23,18.40999984741211
2018-10-24,17.8799991607666
2018-10-25,18.270000457763672
2018-10-26,17.860000610351562
2018-10-29,17.700000762939453
2018-10-30,18.200000762939453
2018-10-31,18.489999771118164
2018-11-01,19.1299991607666
2018-11-02,19.459999084472656
2018-11-05,20.5
2018-11-06,20.389999389648438
2018-11-07,21.010000228881836
2018-11-08,20.43000030517578
2018-11-09,20.190000534057617
2018-11-12,19.989999771118164
2018-11-13,19.850000381469727
2018-11-14,19.68000030517578
2018-11-15,20.229999542236328
2018-11-16,20.459999084472656
2018-11-19,20.299999237060547
2018-11-20,19.770000457763672
2018-11-21,20.100000381469727
2018-11-23,20.079999923706055
2018-11-26,20.639999389648438
2018-11-27,21.170000076293945
2018-11-28,21.809999465942383
2018-11-29,21.59000015258789
2018-11-30,21.049999237060547
2018-12-03,21.389999389648438
2018-12-04,20.790000915527344
2018-12-06,20.81999969482422
2018-12-07,20.270000457763672
2018-12-10,20.100000381469727
2018-12-11,20.110000610351562
2018-12-12,20.290000915527344
2018-12-13,20.350000381469727
2018-12-14,20.049999237060547
2018-12-17,19.59000015258789
2018-12-18,19.420000076293945
2018-12-19,19.040000915527344
2018-12-20,18.700000762939453
2018-12-21,18.469999313354492
2018-12-24,18.010000228881836
2018-12-26,18.709999084472656
2018-12-27,18.530000686645508
2018-12-28,18.56999969482422
2018-12-31,18.549999237060547
2019-01-02,18.790000915527344
2019-01-03,18.59000015258789
2019-01-04,19.450000762939453
2019-01-07,19.809999465942383
2019-01-08,19.81999969482422
2019-01-09,20.100000381469727
2019-01-10,20.540000915527344
2019-01-11,20.389999389648438
2019-01-14,20.350000381469727
2019-01-15,20.360000610351562
2019-01-16,20.260000228881836
2019-01-17,20.610000610351562
2019-01-18,20.459999084472656
2019-01-22,20.209999084472656
2019-01-23,20.600000381469727
2019-01-24,21.25
2019-01-25,21.760000228881836
2019-01-28,22.260000228881836
2019-01-29,22.0
2019-01-30,22.489999771118164
2019-01-31,23.290000915527344
2019-02-01,22.719999313354492
2019-02-04,22.989999771118164
2019-02-05,23.139999389648438
2019-02-06,23.280000686645508
2019-02-07,22.899999618530273
2019-02-08,22.739999771118164
2019-02-11,22.8799991607666
2019-02-12,23.1200008392334
2019-02-13,23.290000915527344
2019-02-14,23.6200008392334
2019-02-15,23.229999542236328
2019-02-19,24.0
2019-02-20,23.8799991607666
2019-02-21,24.389999389648438
2019-02-22,25.15999984741211
2019-02-25,25.209999084472656
2019-02-26,24.969999313354492
2019-02-27,24.81999969482422
2019-02-28,24.920000076293945
2019-03-01,25.049999237060547
2019-03-04,24.969999313354492
2019-03-05,24.729999542236328
2019-03-06,24.020000457763672
2019-03-07,23.420000076293945
2019-03-08,23.190000534057617
2019-03-11,24.010000228881836
2019-03-12,24.06999969482422
2019-03-13,24.170000076293945
2019-03-14,24.110000610351562
2019-03-15,24.020000457763672
2019-03-18,24.510000228881836
2019-03-19,24.65999984741211
2019-03-20,24.770000457763672
2019-03-21,24.18000030517578
2019-03-22,23.270000457763672
2019-03-25,23.1200008392334
2019-03-26,23.06999969482422
2019-03-27,23.010000228881836
2019-03-28,23.139999389648438
2019-03-29,23.15999984741211
2019-04-01,23.600000381469727
2019-04-02,23.739999771118164
2019-04-03,24.06999969482422
2019-04-04,24.329999923706055
2019-04-05,24.799999237060547
2019-04-08,24.969999313354492
2019-04-09,24.5
2019-04-10,24.8700008392334
2019-04-11,24.43000030517578
2019-04-12,24.610000610351562
2019-04-15,24.719999313354492
2019-04-16,24.93000030517578
2019-04-17,25.15999984741211
2019-04-18,25.09000015258789
2019-04-22,25.31999969482422
2019-04-23,25.610000610351562
2019-04-24,25.579999923706055
2019-04-25,25.5
2019-04-26,25.549999237060547
2019-04-29,25.3700008392334
2019-04-30,25.09000015258789
2019-05-01,25.3700008392334
2019-05-02,25.450000762939453
2019-05-03,26.209999084472656
2019-05-06,25.549999237060547
2019-05-07,26.149999618530273
2019-05-08,25.760000228881836
2019-05-09,24.81999969482422
2019-05-10,25.389999389648438
2019-05-13,24.43000030517578
2019-05-14,24.719999313354492
2019-05-15,25.219999313354492
2019-05-16,25.850000381469727
2019-05-17,25.25
2019-05-20,24.989999771118164
2019-05-21,25.760000228881836
2019-05-22,25.93000030517578
2019-05-23,25.079999923706055
2019-05-24,25.5
2019-05-28,25.790000915527344
2019-05-29,25.6200008392334
2019-05-30,25.969999313354492
2019-05-31,25.670000076293945
2019-06-03,26.079999923706055
2019-06-04,26.299999237060547
2019-06-05,26.81999969482422
2019-06-06,26.639999389648438
2019-06-07,27.010000228881836
2019-06-10,27.40999984741211
2019-06-11,27.450000762939453
2019-06-12,26.90999984741211
2019-06-13,27.65999984741211
2019-06-14,27.299999237060547
2019-06-17,26.809999465942383
2019-06-18,27.809999465942383
2019-06-19,28.040000915527344
2019-06-20,28.1200008392334
2019-06-21,28.0
2019-06-24,28.079999923706055
2019-06-25,27.309999465942383
2019-06-26,27.520000457763672
2019-06-27,28.139999389648438
2019-06-28,28.270000457763672
2019-07-01,28.809999465942383
2019-07-02,29.06999969482422
2019-07-03,29.209999084472656
2019-07-05,29.260000228881836
2019-07-08,29.190000534057617
2019-07-09,29.030000686645508
2019-07-10,29.059999465942383
2019-07-11,28.360000610351562
2019-07-12,28.75
2019-07-15,28.780000686645508
2019-07-16,28.770000457763672
2019-07-17,28.899999618530273
2019-07-18,28.93000030517578
2019-07-19,29.040000915527344
2019-07-22,29.0
2019-07-23,28.670000076293945
2019-07-24,28.610000610351562
2019-07-25,28.260000228881836
2019-07-26,28.510000228881836
2019-07-29,28.739999771118164
2019-07-30,28.889999389648438
2019-07-31,29.510000228881836
2019-08-01,30.3700008392334
2019-08-02,30.3799991607666
2019-08-05,28.639999389648438
2019-08-06,29.350000381469727
2019-08-07,31.040000915527344
2019-08-08,31.579999923706055
2019-08-09,30.809999465942383
2019-08-12,30.31999969482422
2019-08-13,30.309999465942383
2019-08-14,29.09000015258789
2019-08-15,28.920000076293945
2019-08-16,29.809999465942383
2019-08-19,30.670000076293945
2019-08-20,30.959999084472656
2019-08-21,31.719999313354492
2019-08-22,30.989999771118164
2019-08-23,30.049999237060547
2019-08-26,30.760000228881836
2019-08-27,30.350000381469727
2019-08-28,30.5
2019-08-29,30.540000915527344
2019-08-30,30.549999237060547
2019-09-03,29.760000228881836
2019-09-04,30.389999389648438
2019-09-05,30.1200008392334
2019-09-06,29.739999771118164
2019-09-09,29.270000457763672
2019-09-10,29.059999465942383
2019-09-11,29.81999969482422
2019-09-12,29.350000381469727
2019-09-13,29.59000015258789
2019-09-16,30.18000030517578
2019-09-17,31.190000534057617
2019-09-18,31.15999984741211
2019-09-19,32.060001373291016
2019-09-20,32.130001068115234
2019-09-23,32.29999923706055
2019-09-24,31.1299991607666
2019-09-25,31.329999923706055
2019-09-26,30.209999084472656
2019-09-27,29.209999084472656
2019-09-30,29.3700008392334
2019-10-01,28.860000610351562
2019-10-02,28.59000015258789
2019-10-03,28.989999771118164
2019-10-04,29.600000381469727
2019-10-07,29.280000686645508
2019-10-08,29.290000915527344
2019-10-09,29.149999618530273
2019-10-10,29.549999237060547
2019-10-11,29.790000915527344
2019-10-14,29.799999237060547
2019-10-15,29.5
2019-10-16,29.110000610351562
2019-10-17,29.059999465942383
2019-10-18,29.0
2019-10-21,29.65999984741211
2019-10-22,28.75
2019-10-23,29.06999969482422
2019-10-24,29.260000228881836
2019-10-25,29.020000457763672
2019-10-28,29.1200008392334
2019-10-29,29.190000534057617
2019-10-30,28.06999969482422
2019-10-31,28.09000015258789
2019-11-01,28.18000030517578
2019-11-04,27.770000457763672
2019-11-05,28.200000762939453
2019-11-06,27.959999084472656
2019-11-07,27.799999237060547
2019-11-08,27.84000015258789
2019-11-11,28.059999465942383
2019-11-12,27.93000030517578
2019-11-13,27.420000076293945
2019-11-14,27.709999084472656
2019-11-15,27.850000381469727
2019-11-18,27.549999237060547
2019-11-19,27.780000686645508
2019-11-20,27.510000228881836
2019-11-21,27.329999923706055
2019-11-22,27.420000076293945
2019-11-25,27.790000915527344
2019-11-26,27.850000381469727
2019-11-27,28.280000686645508
2019-11-29,27.989999771118164
2019-12-02,27.8799991607666
2019-12-03,28.260000228881836
2019-12-04,28.510000228881836
2019-12-05,28.389999389648438
2019-12-06,28.770000457763672
2019-12-09,28.65999984741211
2019-12-10,28.530000686645508
2019-12-11,29.0
2019-12-12,29.56999969482422
2019-12-13,29.700000762939453
2019-12-16,30.329999923706055
2019-12-17,30.440000534057617
2019-12-18,30.399999618530273
2019-12-19,30.610000610351562
2019-12-20,30.68000030517578
2019-12-23,30.690000534057617
2019-12-24,30.780000686645508
2019-12-26,31.1200008392334
2019-12-27,30.8700008392334
2019-12-30,30.700000762939453
2019-12-31,30.799999237060547
2020-01-02,31.940000534057617
2020-01-03,31.729999542236328
2020-01-06,31.450000762939453
2020-01-07,31.729999542236328
2020-01-08,32.06999969482422
2020-01-09,32.540000915527344
2020-01-10,32.41999816894531
2020-01-13,33.13999938964844
2020-01-14,33.439998626708984
2020-01-15,33.15999984741211
2020-01-16,33.41999816894531
2020-01-17,33.66999816894531
2020-01-21,33.65999984741211
2020-01-22,33.349998474121094
2020-01-23,33.459999084472656
2020-01-24,33.380001068115234
2020-01-27,31.920000076293945
2020-01-28,32.75
2020-01-29,33.06999969482422
2020-01-30,33.09000015258789
2020-01-31,32.150001525878906
2020-02-03,32.59000015258789
2020-02-04,34.20000076293945
2020-02-05,34.77000045776367
2020-02-06,35.13999938964844
2020-02-07,34.790000915527344
2020-02-10,35.189998626708984
2020-02-11,36.59000015258789
2020-02-12,38.34000015258789
2020-02-13,37.66999816894531
2020-02-14,37.5099983215332
2020-02-18,37.70000076293945
2020-02-19,40.7400016784668
2020-02-20,41.86000061035156
2020-02-21,40.77000045776367
2020-02-24,39.2400016784668
2020-02-25,37.81999969482422
2020-02-26,37.900001525878906
2020-02-27,36.4900016784668
2020-02-28,36.470001220703125
2020-03-02,36.9900016784668
2020-03-03,37.130001068115234
2020-03-04,38.52000045776367
2020-03-05,38.33000183105469
2020-03-06,36.880001068115234
2020-03-09,31.93000030517578
2020-03-10,33.099998474121094
2020-03-11,30.969999313354492
2020-03-12,26.549999237060547
2020-03-13,27.170000076293945
2020-03-16,22.799999237060547
2020-03-17,24.5
2020-03-18,22.25
2020-03-19,23.0
2020-03-20,22.75
2020-03-23,22.219999313354492
2020-03-24,25.219999313354492
2020-03-25,26.399999618530273
2020-03-26,27.15999984741211
2020-03-27,24.969999313354492
2020-03-30,25.139999389648438
2020-03-31,25.229999542236328
2020-04-01,23.850000381469727
2020-04-02,24.520000457763672
2020-04-03,23.81999969482422
2020-04-06,25.719999313354492
2020-04-07,26.40999984741211
2020-04-08,27.489999771118164
2020-04-09,27.969999313354492
2020-04-13,27.610000610351562
2020-04-14,29.06999969482422
2020-04-15,27.989999771118164
2020-04-16,27.770000457763672
2020-04-17,28.899999618530273
2020-04-20,28.639999389648438
2020-04-21,27.59000015258789
2020-04-22,28.450000762939453
2020-04-23,28.940000534057617
2020-04-24,28.3700008392334
2020-04-27,28.860000610351562
2020-04-28,29.389999389648438
2020-04-29,31.190000534057617
2020-04-30,30.1200008392334
2020-05-01,28.799999237060547
2020-05-04,29.260000228881836
2020-05-05,29.3799991607666
2020-05-06,30.59000015258789
2020-05-07,30.8700008392334
2020-05-08,32.209999084472656
2020-05-11,32.220001220703125
2020-05-12,31.799999237060547
2020-05-13,31.1200008392334
2020-05-14,30.889999389648438
2020-05-15,30.889999389648438
2020-05-18,32.880001068115234
2020-05-19,33.54999923706055
2020-05-20,33.810001373291016
2020-05-21,33.27000045776367
2020-05-22,32.70000076293945
2020-05-26,33.75
2020-05-27,33.650001525878906
2020-05-28,33.04999923706055
2020-05-29,33.7599983215332
2020-06-01,34.869998931884766
2020-06-02,34.66999816894531
2020-06-03,35.130001068115234
2020-06-04,34.56999969482422
2020-06-05,35.560001373291016
2020-06-08,36.400001525878906
2020-06-09,35.619998931884766
2020-06-10,35.220001220703125
2020-06-11,33.06999969482422
2020-06-12,34.060001373291016
2020-06-15,34.790000915527344
2020-06-16,35.470001220703125
2020-06-17,34.0099983215332
2020-06-18,34.939998626708984
2020-06-19,35.15999984741211
2020-06-22,35.36000061035156
2020-06-23,36.0099983215332
2020-06-24,36.0099983215332
2020-06-25,35.90999984741211
2020-06-26,34.88999938964844
2020-06-29,36.029998779296875
2020-06-30,36.099998474121094
2020-07-01,36.779998779296875
2020-07-02,37.34000015258789
2020-07-06,39.2400016784668
2020-07-07,39.70000076293945
2020-07-08,41.58000183105469
2020-07-09,41.38999938964844
2020-07-10,41.369998931884766
2020-07-13,41.02000045776367
2020-07-14,43.0099983215332
2020-07-15,43.83000183105469
2020-07-16,42.880001068115234
2020-07-17,43.88999938964844
2020-07-20,45.650001525878906
2020-07-21,45.52000045776367
2020-07-22,45.72999954223633
2020-07-23,46.150001525878906
2020-07-24,44.93000030517578
2020-07-27,46.310001373291016
2020-07-28,44.7599983215332
2020-07-29,44.93000030517578
2020-07-30,45.04999923706055
2020-07-31,45.0099983215332
2020-08-03,46.04999923706055
2020-08-04,49.060001373291016
2020-08-05,50.77000045776367
2020-08-06,50.119998931884766
2020-08-07,51.20000076293945
2020-08-10,51.279998779296875
2020-08-11,49.68000030517578
2020-08-12,51.11000061035156
2020-08-13,52.40999984741211
2020-08-14,51.560001373291016
2020-08-17,52.349998474121094
2020-08-18,52.36000061035156
2020-08-19,52.720001220703125
2020-08-20,52.0099983215332
2020-08-21,52.439998626708984
2020-08-24,53.5
2020-08-25,55.11000061035156
2020-08-26,54.91999816894531
2020-08-27,55.060001373291016
2020-08-28,56.86000061035156
2020-08-31,56.790000915527344
2020-09-01,57.5099983215332
2020-09-02,56.97999954223633
2020-09-03,52.59000015258789
2020-09-04,51.5
2020-09-08,51.31999969482422
2020-09-09,53.209999084472656
2020-09-10,51.93000030517578
2020-09-11,52.720001220703125
2020-09-14,55.0
2020-09-15,56.47999954223633
2020-09-16,56.65999984741211
2020-09-17,54.810001373291016
2020-09-18,55.220001220703125
2020-09-21,55.189998626708984
2020-09-22,55.45000076293945
2020-09-23,56.290000915527344
2020-09-24,55.77000045776367
2020-09-25,57.63999938964844
2020-09-28,60.540000915527344
2020-09-29,62.52000045776367
