Date,const,Mkt-RF,SMB,HML,RMW,CMA
2017-07-09,1.0,0.10271332084799134,-0.2747187188243183,0.3207671678432167,-0.01180197523358295,-0.5445202539783756
2017-07-16,1.0,1.3656246243704206,-0.35115048363724144,-1.2668316678010272,-0.190599575388406,0.14956631810434384
2017-07-23,1.0,0.5396768380188988,-0.022893562221815156,-0.43984216909440654,0.009469891329216829,-0.7591209326237691
2017-07-30,1.0,-0.020983237982974412,-0.6621040318407378,0.7339534155867078,-0.48017850823018904,0.9405568429470712
2017-08-06,1.0,0.08912680351538249,-1.5462731256605022,0.8209152621433624,0.4200450749436424,-1.0371343261504906
2017-08-13,1.0,-1.5104033964454255,-1.097767478669398,-0.9911600054444025,0.7004283863763172,-0.4697992086378777
2017-08-20,1.0,-0.656216856689551,-0.761604573065966,-0.2710808919178076,-0.19091073852042229,-0.7090666106108756
2017-08-27,1.0,0.8470927214778712,0.5593733659923883,0.6792347376600727,-0.8193940139222922,0.5909405478663254
2017-09-03,1.0,1.6090485330898519,1.215192071168203,-1.464885202352928,-0.11065091043828135,-0.0014192910337551545
2017-09-10,1.0,-0.7609323797401868,0.04991800640481436,-1.380216321663763,-0.22068752254562618,0.6506750772019121
2017-09-17,1.0,1.7073429966004028,0.7615085239704777,1.8107388489450482,-0.6002786795479165,0.39023256383134974
2017-09-24,1.0,0.3897651493702359,1.0329237510980027,1.5591804691872824,-0.3116172725212252,0.852359925137347
2017-10-01,1.0,0.9111285109146827,2.2531932667258614,0.6396564706878882,-0.13225493936017685,-0.5124474558226289
2017-10-08,1.0,1.2850519776601343,0.11512146706080806,-0.23187193545648466,-0.47970294929717827,-0.3505748371068762
2017-10-15,1.0,0.039179721540438806,-0.8574179196425558,-0.132389880595285,0.48073927094043345,-0.2799826571170727
2017-10-22,1.0,0.9122729761471327,-0.6303078479008017,0.7005813704861197,0.963181323694795,-0.2799207553134009
2017-10-29,1.0,0.25425900404327795,-0.44974073280454885,0.09338982324302858,0.7620763532431463,-2.3712918578973063
2017-11-05,1.0,0.18834179195992284,-1.3416073582802945,-0.40328789001099485,-1.214905008977829,-0.0009699469155521889
2017-11-12,1.0,-0.4202479831058703,-1.2425294100165907,-0.9690359759940592,0.5970634438593914,0.1297557669272642
2017-11-19,1.0,0.21342338138405914,1.271390712610021,0.07778590936922125,1.2923842355077708,-0.7229108908941795
2017-11-26,1.0,1.042711325722645,1.0630177856000067,-0.8181417300270333,0.09948261853403029,-0.42100812220000616
2017-12-03,1.0,1.6238588631045214,-0.354276134661069,2.177324365216249,1.0794848686710434,0.8012699749345042
2017-12-10,1.0,0.30727778352053203,-1.2757023966661118,0.11098194769436631,1.2921699904805184,0.08702603613910398
2017-12-17,1.0,0.7974850078386941,-0.32843318170509006,-0.7229609226961697,0.4097734374234552,-0.4901500517844326
2017-12-24,1.0,0.5485008094732846,0.939163859583414,0.48835318991693466,-0.492014857703138,1.4077026229275313
2017-12-31,1.0,-0.371218626261105,-0.07104336870400463,-0.21000492229240608,-0.040320909784008485,0.3786188456523565
2018-01-07,1.0,2.543433217815805,-0.7695319986991134,-0.430076727680484,-0.8508518528053344,0.18855022422048506
2018-01-14,1.0,1.8099360226349281,0.3327535006549809,1.0230425243106023,-0.8274456783027295,0.8215117107194247
2018-01-21,1.0,0.8460901736602855,-0.5585709473199807,-0.40954014999999844,0.7210911429439637,-0.7686669916720068
2018-01-28,1.0,2.0513412597593206,-1.5237861750756032,-1.0883522480527374,-0.46173576818800965,-0.290520249835724
2018-02-04,1.0,-3.8062970787719252,-0.4514468214723011,-0.12247747193115943,0.7083899922047276,-1.3339774771000679
2018-02-11,1.0,-5.092283464231107,1.015254825916534,0.08666084143660324,1.154887414917516,-0.2505679775536285
2018-02-18,1.0,4.4999626052123265,0.14779757502756397,-0.5225646394765526,-0.46178960330818253,-0.5093551214730319
2018-02-25,1.0,0.4865847101056531,0.015581399696595888,-0.5797804156400299,-0.23032650689781553,0.08859406683392468
2018-03-04,1.0,-1.7246097796383975,0.981791259487208,-0.8380938532377424,-0.659257624949583,-0.8575651868936274
2018-03-11,1.0,3.581433383500987,0.26253589458993254,-0.1621213737536653,-0.6701195218016709,-0.39985451705075725
2018-03-18,1.0,-1.2167161722622555,0.7599766400461228,-0.13215176626135694,0.1882875772567294,-0.4404676380919126
2018-03-25,1.0,-5.809141659750772,1.4767098172347115,-0.21362645361404642,-0.4357611106282522,1.697465421249733
2018-04-01,1.0,1.8130497365961507,-0.9483283008567933,0.7902390274020954,1.1702833717355032,-0.33288103735552577
2018-04-08,1.0,-1.3785886162183458,0.6508000367953848,0.6496559931709278,0.7219625263345852,0.2196345955340906
2018-04-15,1.0,2.0493871882289794,0.5876109572225063,-0.9973449822364144,-2.467555079073702,0.8511027103089708
2018-04-22,1.0,0.7288144167084454,0.15930229438607668,0.46671500572275093,-0.7337304314866011,0.45863603615234894
2018-04-29,1.0,-0.2927363343663725,-0.513030553440974,0.4220962288721264,0.8691923282788006,0.018924659120456155
2018-05-06,1.0,-0.15406927064512965,0.8335436349002245,-1.283975769174972,-0.808512268678141,-1.0886670053201541
2018-05-13,1.0,2.430537689186507,0.3674881394339691,-0.2515844919986465,-1.1693769059284986,-0.22072944810054285
2018-05-20,1.0,-0.21281654333538125,2.418860300113601,-0.07346962082133146,-0.15143084370832227,1.1738547741845906
2018-05-27,1.0,0.2160002077805867,-0.31271912049668504,-0.40567533526484345,0.9006211480399928,-1.0872120035396615
2018-06-03,1.0,0.6200266503806118,0.9985908844405644,-1.1699263237207491,-1.1079757234681575,-0.10030065223167739
2018-06-10,1.0,1.6783987411790102,0.4671253933456132,-0.1871970838458692,1.6576202481626279,0.3074004184311585
2018-06-17,1.0,0.2089403760701103,0.7219855747280457,-2.212716576490348,0.40711369518051654,-0.9084642485696626
2018-06-24,1.0,-0.8600467033490489,1.280301044276655,0.22724959906892384,-0.8796344170999615,0.6467223602758532
2018-07-01,1.0,-1.5856567466149718,-1.3980208741049327,-0.04404283539571896,-0.35303818720284763,0.07758842341101246
2018-07-08,1.0,1.6746380339289546,1.6181535102586908,-0.9966808797490012,-0.28091188226319064,-0.38205385546240533
2018-07-15,1.0,1.3889388706542771,-1.8085422058452538,-1.2144469055640816,0.30975657308445204,-0.5408519458028338
2018-07-22,1.0,0.14783951944319362,0.15367301463808936,0.6415924773528703,-0.010565212686164394,-0.7181876608942983
2018-07-29,1.0,0.17278875668349514,-2.5672330353822326,1.4758123876674079,0.840671146248706,0.5980537804571195
2018-08-05,1.0,0.6555834057595078,-0.017163936322017737,0.08790373823568398,1.0221090602822613,0.23955951952423504
2018-08-12,1.0,0.056713881968817326,0.7313312744174683,-0.7986751272543668,-0.8774056173090128,-0.47974118687448275
2018-08-19,1.0,0.46937544210399196,-0.3315165452436819,0.0689411870457457,1.4166974173893676,0.691263083505933
2018-08-26,1.0,1.0626437742341954,1.1618583788381542,-0.9880466115760766,-0.9177810180538093,-0.7681177835236475
2018-09-02,1.0,0.9594110964029845,-0.20316703427067928,-1.8171029811559714,-0.30026186710638836,-0.9566552359539848
2018-09-09,1.0,-1.1355399110280828,-0.6590763636570518,0.207537326399998,0.8416575017232253,0.820817981511679
2018-09-16,1.0,1.205171541023975,-0.5607889746000794,-0.9874640338117247,-0.1001279423308854,-0.2224040356552992
2018-09-23,1.0,0.5543279600351392,-0.9685342886914916,1.7312533650358564,-0.032179139388632816,1.0606112386505329
2018-09-30,1.0,-0.5203061791794528,-0.3319436794626096,-2.652834040322949,-0.10285687342901362,-0.39050885178720796
2018-10-07,1.0,-1.4168239142403172,-2.873526624122036,3.4413180884347305,-0.6097601913891637,1.3645670408703348
2018-10-14,1.0,-4.252830370554306,-0.9740572601896313,-0.06346042080941361,0.7086870724085426,0.6644038361949933
2018-10-21,1.0,-0.14809167619745933,-0.8541432749276767,0.4654504559039596,0.02710298963444213,0.9281187307194072
2018-10-28,1.0,-4.056924278842677,0.2039872152417299,-1.137509719607832,1.017715693071497,0.3550558818392835
2018-11-04,1.0,2.8769591335584543,1.709967283511804,0.45673244573978256,-0.7400829719404256,0.07883607845509122
2018-11-11,1.0,1.754957384160849,-2.536441497263031,1.1779898368290187,0.4257259159590632,1.157360836685939
2018-11-18,1.0,-1.6478700460432538,0.36010784738131907,0.24533246043252355,-0.29923285508153263,0.1431856740309323
2018-11-25,1.0,-3.736443261078981,1.360841564729598,0.8033421080839931,-0.21168102623879692,0.8756605413984042
2018-12-02,1.0,4.7753878309569675,-2.018848773672588,-1.6349012498736437,-0.03414298643630298,-1.761721728552923
2018-12-09,1.0,-4.815851653273606,-0.931511970884813,-0.7449674841119913,-0.7289338092384634,0.6839992100122538
2018-12-16,1.0,-1.460047335578929,-1.473291627269746,-1.9073148189719835,0.18900421942185108,0.20780717960067197
2018-12-23,1.0,-7.320962924012086,-1.3935561622818282,2.2394227768384845,1.5445532987048871,0.7182936233781856
2018-12-30,1.0,3.1485877035302146,0.7529191224400211,-1.3772566826214416,-1.055969486701458,-1.3771324718149902
2019-01-06,1.0,2.156563152117519,1.455829759724958,1.1596701666320097,-0.5389738259607868,0.41465098198518735
2019-01-13,1.0,2.95079901898605,2.02399222458558,-1.5046624309510315,-0.16333209786776326,-0.5102801035131832
2019-01-20,1.0,2.799648462477844,-0.5703216682914736,0.840673465914854,0.09900070426505092,-1.0665325397000047
2019-01-27,1.0,-0.265873547006501,0.11658901184767867,-0.17107643199998357,0.12845653993160955,-0.14276363873426678
2019-02-03,1.0,1.5732583728213179,-0.6288466504402623,-0.8198786935265101,-1.0188505731026365,0.02437010696616504
2019-02-10,1.0,0.08189770283366649,0.038908846530860686,-1.277689187837372,0.9302057863806112,-0.3008921802865605
2019-02-17,1.0,2.7201261526726306,1.6695062748839362,0.01675374610685676,0.12883859007302156,-0.27043473913264116
2019-02-24,1.0,0.659011863117942,0.9428233714081857,-0.8693292025859001,0.9221218758672434,-0.5512004469668708
2019-03-03,1.0,0.4878439821768943,-0.5614639677598232,-1.2737217911911514,-1.5056657450006727,-0.7389376957638749
2019-03-10,1.0,-2.545708301200489,-1.9006073225252273,-0.27134452903824213,0.46830107075093164,-0.11050095372090452
2019-03-17,1.0,2.824345852058796,-0.9676351656114912,-0.4511678424933496,-1.0658641503656696,-0.5798369839369877
2019-03-24,1.0,-1.105705454008088,-1.846788754354478,-2.7493985932928844,0.5594265864251824,-0.1326291056331086
2019-03-31,1.0,1.2709017024381541,1.0927141128600937,-0.2066198111882689,1.0521368952377763,0.06962980838038924
2019-04-07,1.0,2.133511966710011,0.7100710024448675,0.994074338367601,0.06684672366119582,-0.8987974777580843
2019-04-14,1.0,0.5561353237759636,-0.5958809043667523,0.9009995148995698,1.0738608803082528,-0.3399135990312385
2019-04-21,1.0,-0.17055289468812518,-0.828924647833007,0.4925476331363976,1.5650356058472426,-0.5193287817616299
2019-04-28,1.0,1.2411417135614,0.15163616088005316,-1.2154564204500895,-0.7624423473173714,-1.0164665306661491
2019-05-05,1.0,0.27026613109664144,0.7851698955172459,0.3574077077782789,0.07868370499997113,0.18707072295243155
2019-05-12,1.0,-2.2214072627446346,-0.1726759279960799,-0.06270869531295187,-0.48955499353686704,0.8223848744409068
2019-05-19,1.0,-1.0139412054793184,-1.643216970138528,-0.7134036863928994,-0.2915658180934977,0.6173620336332952
2019-05-26,1.0,-1.298184835153826,-0.5255899200098169,-0.19565380530471854,-0.41107671307648586,0.6906761500994119
2019-06-02,1.0,-2.698092645418848,-0.6593771085092404,-1.0800276171741952,0.11954285599025116,0.0988635389573389
2019-06-09,1.0,4.2718780156202785,-1.2368405036145336,-0.5539205318265239,1.043953546021914,-0.013066721609145127
2019-06-16,1.0,0.4576597072043942,0.04433471435527636,-0.07693493808471619,1.0532666527736767,0.019049703932472184
2019-06-23,1.0,2.203780206024386,-0.1830668862559004,-1.6255202949620573,-1.4031252503745373,-0.5696794465170685
2019-06-30,1.0,-0.10946537341214313,1.7166156038737057,1.5573157668021143,0.09569613642834707,0.027429489695429687
2019-07-07,1.0,1.5763221898100088,-1.347976111795668,-0.3975015700927176,-0.35015643495460713,-0.0700149825024976
2019-07-14,1.0,0.7183397304656891,-1.3656091477268761,-0.2620217299260097,-0.13415781890642187,-1.1158941670852962
2019-07-21,1.0,-1.2074143723308284,-0.30259993321941625,-0.7589906205579644,0.10649757897709389,0.42971464004100124
2019-07-28,1.0,1.7553071379155405,-0.03863406067273756,0.825026997050804,-0.054368835016205264,0.059062206924109795
2019-08-04,1.0,-3.4451496463063336,0.30632261747531864,-0.8816500581617981,-0.08239912304128794,0.9011919033420135
2019-08-11,1.0,-0.5968091153758959,-1.1066661627071706,-2.0555316113050504,-0.3614436583998737,-0.4901175423495663
2019-08-18,1.0,-1.1591242863153939,-0.15508008858716726,-1.2487902787724492,0.16860021483304788,-0.3109321210286953
2019-08-25,1.0,-1.556692340354171,-0.759709941626896,-0.2830044540752419,0.04701726993157074,-0.17066969494028417
2019-09-01,1.0,2.6975536356204532,-0.2776803278247919,0.33534972937001584,1.0744076834885208,0.07942761254959851
2019-09-08,1.0,1.6031278862846277,-0.9025386202623942,1.3552271204959832,0.6404803905599943,0.8012796769999886
2019-09-15,1.0,1.3446928557990567,3.967583459666457,4.857828358915706,0.36639312949464653,1.062179913825445
2019-09-22,1.0,-0.6395361571020608,-0.8777740493693731,-0.9356057395616402,-1.1755569516646802,-0.39012424911327725
2019-09-29,1.0,-1.3707973173458177,-1.5958331368410517,2.0642233989190073,1.4582437938690074,1.5891389381355925
2019-10-06,1.0,-0.38704536921527755,-1.0519706837255116,-2.378941923041733,0.03675199046795363,-0.6088305782820935
2019-10-13,1.0,0.6950170516722753,-0.2537080883065923,0.19957256245042299,1.1037968704697976,-0.19077614032191326
2019-10-20,1.0,0.4835591282780438,1.040108940638973,0.5066813523638469,0.018802099000136963,-0.17333871251850042
2019-10-27,1.0,1.3845136432985239,0.5678874519906785,0.7238023166658225,0.7110392262948739,-0.2524139229212463
2019-11-03,1.0,1.4617032160382237,0.3547630788067524,-0.551682014177779,-0.9570273652728223,0.35029692559012116
2019-11-10,1.0,1.0130827219218208,-0.12437185029832154,2.1911565456876447,0.42874470162144185,0.24954900976030814
2019-11-17,1.0,0.7900463774633382,-1.085613138607644,-1.7983201359510814,-0.39984531690265834,-0.6289192736070204
2019-11-24,1.0,-0.19075316638308415,-0.3214663948264418,-1.5550222739589947,-1.1883222128985627,-0.8773677617131881
2019-12-01,1.0,1.1301018044969524,1.2899088898660427,-1.6023426308119038,-0.13128640541020253,-0.2599769949999997
2019-12-08,1.0,0.09806101293683422,0.7306914053424318,0.7259788203068274,0.3281833478567586,0.3078619259538895
2019-12-15,1.0,0.7377084082158314,0.1581535619889829,0.7644887129608202,-0.14117797969441792,-0.07082185981438505
2019-12-22,1.0,1.70959185083015,0.3184667645783179,-0.02374930368884698,-0.2512621806400106,0.059781113583201595
2019-12-29,1.0,0.4899475099519712,-0.5822012289663836,-0.39975297120000697,0.08893825977498437,0.29967417473864
2020-01-05,1.0,-0.10789523063849948,-0.38483362741481564,0.3485138880000127,0.0995428794065667,0.2791015941150832
2020-01-12,1.0,0.9498719852636839,-1.3737182346684529,-2.2696001102719188,-0.568862825640426,-0.718244494243081
2020-01-19,1.0,2.002753112275202,0.5265261668074395,-1.2654331236941818,0.18875491285470503,-0.09056405750930141
2020-01-26,1.0,-1.1288918572134432,-1.463007729976007,-1.0271250395337272,0.05907260573057016,-0.34973303970700087
2020-02-02,1.0,-2.052058331901807,-1.4243758272260099,-1.4883882255002034,-0.998830417257135,-0.8489257403024975
2020-02-09,1.0,3.1255904455239847,-0.47762011634607804,-0.7662023959940534,0.4029978184997729,-0.8916970940429869
2020-02-16,1.0,1.7395934582175254,-0.08250143583017344,-0.8684344484679474,-0.010904645536291557,-0.8296887967513267
2020-02-23,1.0,-1.0632142146879908,0.7304921495793648,0.06578988894654358,-0.3010035920633536,-0.5716737614355982
2020-03-01,1.0,-11.488335548020656,-0.145920444392722,-2.578709684693359,-1.582181998423915,-0.5103637229899927
2020-03-08,1.0,0.10653975337369115,-2.808544272061275,-4.962760995841431,-1.0827125292638295,1.4378369956328685
2020-03-15,1.0,-9.702248207192177,-7.670720420941235,-3.061918524934426,1.5019423683611866,0.8516415680122069
2020-03-22,1.0,-14.561031558414728,0.7315798968149823,-6.17539548764382,-2.2511649268899703,-1.6174986819775805
2020-03-29,1.0,10.321637951213836,-0.4117525852476711,1.2122013314006752,-1.0244431065176807,0.09104384769889062
2020-04-05,1.0,-2.497851922353911,-3.592934750918819,-5.334271869880758,-0.12199647923362145,1.2231615912095872
2020-04-12,1.0,12.336464448300411,4.6448990287896175,7.037396452377598,1.7682261168271651,-1.2854480078078212
2020-04-19,1.0,3.230420681238755,-3.397916117129507,-8.153123312419675,-1.0869179003568985,-0.8079443522161056
2020-04-26,1.0,-0.8536908046802738,1.9212749860689105,-1.8910627666763546,-1.0617427496197207,-0.021968477671263642
2020-05-03,1.0,0.002172982469539342,3.190781600642434,4.921921961671649,2.7477657030521074,0.303243797137287
2020-05-10,1.0,4.243745934970522,1.716051516650552,-3.1446546291131194,-0.2773969293681233,-1.7117922592501111
2020-05-17,1.0,-2.1932845606274287,-2.5096293494269784,-7.324089253263722,-0.933038168896827,-0.9291557239954229
2020-05-24,1.0,3.5875023160078623,4.1663734418864395,3.9812199174451113,1.5245868297465215,-0.849520294323558
2020-05-31,1.0,2.9817123818268065,-0.252367365053463,3.649705652188162,1.238588471310087,0.6590665736655676
2020-06-07,1.0,4.984322300690769,2.705562059874844,9.640490200645147,2.5928462519919204,0.9620643150476837
2020-06-14,1.0,-4.729378820514373,-2.5820112219354763,-5.201070070072156,-0.9078494490247557,-0.5327363398790252
2020-06-21,1.0,2.300982999782719,0.5808247493539698,-3.03823782925593,-1.803554573603361,-0.7879999442670815
2020-06-28,1.0,-2.8336181370458347,0.11551890889198724,-4.104732781071219,-0.6734448209450239,0.43718139151536217
2020-07-05,1.0,4.0543079418889905,-0.21537706600001094,-0.8959286814097633,1.082716808721207,-1.0135415222359834
2020-07-12,1.0,2.1013272681992268,-2.4609642613811045,-1.256728539365659,-0.7386822041094643,-0.6998337247237751
2020-07-19,1.0,1.2033084361649404,2.4933785340368386,2.3958616125931753,0.4086464912487653,2.073411041505313
2020-07-26,1.0,-0.3060064793861561,0.08070654943548305,2.8584369001007026,0.2434751315728123,-0.2011690989307202
2020-08-02,1.0,1.736450669749967,-1.3412742373001607,-2.643181302853259,0.48607669334228554,0.8610105086415798
2020-08-09,1.0,2.7060855691907637,3.7914458983992816,1.604554806957914,1.143039088439557,0.6108338938559887
2020-08-16,1.0,0.7493242839328396,0.5993024066403674,1.7331384587862875,2.4856507636458858,0.8534804517370098
2020-08-23,1.0,0.8508327387446446,-2.9869438281339034,-5.135291366830241,-0.11491076817847778,-0.8624096353636701
2020-08-30,1.0,3.1976401284845357,-1.149234065999949,0.8881413193687182,1.208360789224039,-1.566742769650764
2020-09-06,1.0,-2.475059823025716,-0.2462744023587926,2.120413194591353,1.3487927387388021,0.34545440439883723
2020-09-13,1.0,-2.5839578293320953,0.021584273841268597,-1.4341555117000193,-0.9785437821028364,-0.6912517571408205
2020-09-20,1.0,0.017584652233959552,2.851243175972562,-0.9384576933110678,-2.589572679940977,0.12594456257850606
2020-09-27,1.0,-0.6252847407795747,-4.103042236823384,-4.306241843215708,0.2746835395477598,-1.5124160838723588
2020-10-04,1.0,1.8515750488389715,3.1437549715950475,1.789682025437389,0.4952436994571041,-0.5129198429116077
2020-10-11,1.0,4.257274385450338,2.1738190041164174,-0.13594745382707885,-1.225722565349674,0.1590942193326006
2020-10-18,1.0,0.3158969107298182,-0.17215524688695139,-0.6192677607501529,0.35321302424642376,0.09223129856854584
2020-10-25,1.0,-0.5146772010598988,1.1090937458398953,3.0715804253302004,-0.025126168626388168,-0.49986632366989525
2020-11-01,1.0,-5.733131975255034,-0.9789181732145713,-0.058159002914359714,-0.47150555257697846,-0.25418379342976305
2020-11-08,1.0,7.699540421898754,-0.7997940136908133,-4.677844924199171,-0.293857305016898,-0.8635860531094552
2020-11-15,1.0,1.9480221203280745,4.1526567819893945,7.004180577380414,0.3317068979684423,2.1290302501495217
2020-11-22,1.0,0.1651834053779888,2.72463134949541,0.6080534493650092,-1.0523848770984556,-0.24514835044792127
2020-11-29,1.0,2.8741336606029178,1.7841214752819523,1.3066230002255041,-0.29497281577598455,-0.27287781462819183
2020-12-06,1.0,1.7638050252606563,0.7161608992250601,0.2777545896487599,0.332614542200127,2.392045843784918
2020-12-13,1.0,-0.49570188843075513,1.419828601534645,-1.6860136839376039,-2.459946586107431,-1.0282631887120197
2020-12-20,1.0,1.8449771698963335,1.0961125710091224,-3.4138086174074544,-0.8803724514959366,-1.408446777063177
2020-12-27,1.0,0.1395442149101811,1.5027365217039845,0.14648280715117146,-1.3006716890319958,0.560181428013462
2021-01-03,1.0,0.7195974684247819,-1.754931820703498,1.0537188342035098,2.055017806575199,-0.12165319365280425
2021-01-10,1.0,2.507501193708861,3.601403724410801,2.734117699877192,-2.121904514251849,0.6579432361350834
2021-01-17,1.0,-1.0304832489481663,2.5748229362054564,2.4339952485053606,-1.5247893219931141,0.8192821094696434
2021-01-24,1.0,2.0792098624457633,0.841863037541124,-2.9886695849609457,0.1098665553324718,0.6688170335083843
2021-01-31,1.0,-3.4730868013673866,-0.4315865631702165,0.7950643213253228,0.034152595837788624,2.5759452513647974
2021-02-07,1.0,5.269200560279952,2.1993000562336773,-1.8533806988011658,-2.105468962125956,-2.946939714065644
2021-02-14,1.0,1.6169330382315161,2.001437254066918,0.9467789516806935,-2.0767055158390946,0.10596655047587777
2021-02-21,1.0,-0.8290478302105608,-0.422462942437285,3.042006789340168,0.8787092606493019,-0.04291750253951898
2021-02-28,1.0,-3.1510257125560326,0.5679674751128072,4.728455059165326,3.483918380475348,1.0290635433001682
2021-03-07,1.0,0.07651277938454104,0.2522312615946154,7.523738088533527,4.114196253098701,2.4820293811968375
2021-03-14,1.0,3.364658641689866,4.764453116987322,1.4125918783111313,-1.0459139320878608,0.35047255051623427
2021-03-21,1.0,-1.046602331332258,-1.3443462246513271,-0.6591061695733647,0.623862447538448,0.08736421231014813
2021-03-28,1.0,0.5639193090392292,-4.027533335362277,0.1973228521017667,2.916839330539167,0.8826353078636107
2021-04-04,1.0,1.3883700647409736,0.10063196715903722,-1.5801543869281676,-1.2260079967384208,-0.9969222264699762
2021-04-11,1.0,2.4473816425756745,-2.884550906326988,-1.3510798385818035,1.794173764608753,-0.5696174597828452
2021-04-18,1.0,1.3214557750822031,-1.028697906031406,-0.21304024186896697,0.5598203381865563,-0.4242891640607871
2021-04-25,1.0,-0.0940462095571526,0.8656302417120454,-0.7577560737977995,0.10505074051163632,-0.10228215164749255
2021-05-02,1.0,-0.1051112931985343,-0.12778399619672864,1.3473894918951235,0.4834454955630729,-0.9868629471421864
2021-05-09,1.0,0.5326101574336217,0.21493088690409667,6.3214286096378025,3.8924257186544686,3.09556867444738
2021-05-16,1.0,-1.5483781356765647,-0.2821986877814431,2.4323002338682453,1.1263371718915671,1.0926425369012005
2021-05-23,1.0,-0.16968539323430898,0.22418869573765932,-1.0189190062833586,-2.126187562449766,-0.7316719110900594
2021-05-30,1.0,1.4840851694213342,1.1395896535048466,-0.7339744077571431,-0.5111754343004926,-0.4508784390717002
2021-06-06,1.0,0.5058520524018784,0.34864021076959073,1.6351542411150666,0.49983511400537584,1.243543185823981
2021-06-13,1.0,0.8110470600258823,1.2620951847501116,-3.9111753481679057,-1.2585557710430906,-1.1494178074081707
2021-06-20,1.0,-1.8026369902794603,-2.2112415359659354,-5.112973130398723,-1.3881741021207206,-2.4304824622859322
2021-06-27,1.0,2.9595248780385885,1.4924086253172097,1.0068301541529712,-0.4220003710630471,0.6205260912189647
2021-07-04,1.0,1.2854415115083118,-2.1829370068274567,-1.4492576233854804,1.1906471386269546,1.1227940437176676
2021-07-11,1.0,0.18827646928998298,-1.0374233393907972,-1.148352970458888,1.8407412286192137,-0.023835987458675767
2021-07-18,1.0,-1.7307280205950404,-3.0579771333218764,0.0159155766873198,3.45648882513796,-0.4247981266744638
2021-07-25,1.0,2.2924293538749474,-0.2989449739125516,-2.2395210377492814,-0.9746733967418986,-1.4476576233833027
2021-08-01,1.0,-0.4546365755176973,0.976057299296551,2.0636955209764496,0.4625792564605602,1.1883374733206775
2021-08-08,1.0,1.0492148718006078,0.027295518629921744,0.6779614948114743,-0.5418918769571679,-1.3395784258704024
2021-08-15,1.0,0.5007633450273552,-1.4386345578648263,2.3698100278769285,1.7339381906898321,1.0482273602692604
