Date,0
2017-01-08,2.583999879999218
2017-01-15,1.5399995999920189
2017-01-22,0.10199975999681911
2017-01-29,-0.8000004000079812
2017-02-05,-0.4700004000079812
2017-02-12,1.8199995999920189
2017-02-19,4.149999599992019
2017-02-26,2.311999759996819
2017-03-05,-3.7470001900025043
2017-03-12,-2.085000100001018
2017-03-19,0.494999899998982
2017-03-26,-3.735000100001018
2017-04-02,-0.06500010000101802
2017-04-09,-0.47500090002699574
2017-04-16,0.6279994599891964
2017-04-23,-1.5750009000269958
2017-04-30,2.6849990999730045
2017-05-07,2.094999099973004
2017-05-14,1.4949990999730043
2017-05-21,-0.29500090002699575
2017-05-28,1.6949990999730042
2017-06-04,0.8079994599891963
2017-06-11,0.2549990999730043
2017-06-18,-1.4150009000269956
2017-06-25,7.944999099973004
2017-07-02,0.4349990999730043
2017-07-09,-0.6660009600256084
2017-07-16,4.429998399935988
2017-07-23,3.2699983999359876
2017-07-30,1.2899983999359876
2017-08-06,1.0399983999359876
2017-08-13,-1.6700016000640123
2017-08-20,0.7299983999359876
2017-08-27,-0.7100016000640124
2017-09-03,2.0289982399263753
2017-09-10,-0.3800015000500375
2017-09-17,2.4049974998749515
2017-09-24,-0.8250025001250487
2017-10-01,-2.455002500125049
2017-10-08,1.2699983999359876
2017-10-15,2.0299983999359874
2017-10-22,0.6099983999359876
2017-10-29,6.419998399935988
2017-11-05,1.5199983999359876
2017-11-12,1.3399983999359877
2017-11-19,-0.5100016000640124
2017-11-26,3.4439990399743916
2017-12-03,-4.710001600064013
2017-12-10,0.5599983999359875
2017-12-17,0.7199983999359876
2017-12-24,3.0799983999359877
2017-12-31,-0.6460009600256084
2018-01-07,3.0799984999499626
2018-01-14,2.6349974998749515
2018-01-21,-2.3900015000500376
2018-01-28,-1.7950025001250487
2018-02-04,-5.747002910156515
2018-02-11,-6.890003600215989
2018-02-18,10.859996399784013
2018-02-25,0.2559978399136218
2018-03-04,-2.440003600215989
2018-03-11,3.8399963997840114
2018-03-18,-0.15000360021598869
2018-03-25,-2.3300036002159885
2018-04-01,-0.34400216008637824
2018-04-08,-0.7650049003430275
2018-04-15,1.2349950996569725
2018-04-22,2.4349950996569727
2018-04-29,-0.7850049003430275
2018-05-06,-3.4510038402375756
2018-05-13,6.769996399784011
2018-05-20,2.479996399784011
2018-05-27,-2.440003600215989
2018-06-03,-2.884002160086378
2018-06-10,-7.900003600215989
2018-06-17,0.22999639978401132
2018-06-24,1.9099963997840113
2018-07-01,-2.5600036002159885
2018-07-08,1.867996159795147
2018-07-15,-1.1400064005120716
2018-07-22,-1.8400064005120715
2018-07-29,-0.4800064005120715
2018-08-05,-2.7170054704039504
2018-08-12,0.014995099656972502
2018-08-19,-4.905004900343028
2018-08-26,3.8049950996569724
2018-09-02,-0.3050049003430275
2018-09-09,-4.792003840204853
2018-09-16,0.3399935994879285
2018-09-23,3.3599935994879284
2018-09-30,-3.9300064005120716
2018-10-07,-2.8800064005120714
2018-10-14,-5.350006400512071
2018-10-21,-0.1400064005120715
2018-10-28,-6.340006400512071
2018-11-04,8.91999359948793
2018-11-11,3.7099935994879285
2018-11-18,1.2999935994879286
2018-11-25,-1.892003840204853
2018-12-02,4.789993599487929
2018-12-09,-3.7500060003999947
2018-12-16,-1.1400100010000227
2018-12-23,-7.9300100010000225
2018-12-30,0.49999399960000535
2019-01-06,4.6999939996000055
2019-01-13,4.7799899989999775
2019-01-20,0.2899899989999774
2019-01-27,6.309993999600005
2019-02-03,4.3599899989999775
2019-02-10,0.03998999899997738
2019-02-17,2.0999899989999773
2019-02-24,8.269993999600006
2019-03-03,-0.48900960094003093
2019-03-10,-7.475008100729005
2019-03-17,3.534991899270995
2019-03-24,-3.165008100729005
2019-03-31,-0.5150081007290048
2019-04-07,7.0299899989999775
2019-04-14,-0.8200100010000226
2019-04-21,1.9099939996000053
2019-04-28,1.7799899989999775
2019-05-05,2.5329911691710683
2019-05-12,-3.1750081007290047
2019-05-19,-0.5950081007290049
2019-05-26,0.9449918992709951
2019-06-02,0.633995139708417
2019-06-09,5.174991899270995
2019-06-16,1.0249918992709952
2019-06-23,2.514991899270995
2019-06-30,0.9149918992709951
2019-07-07,3.463995139708417
2019-07-14,-1.7850081007290048
2019-07-21,0.9649918992709952
2019-07-28,-1.875008100729005
2019-08-04,6.51899329945459
2019-08-11,1.3849950996569724
2019-08-18,-3.2850049003430275
2019-08-25,0.7749950996569726
2019-09-01,1.6249950996569724
2019-09-08,-2.686004860291583
2019-09-15,-0.5450081007290049
2019-09-22,8.534991899270995
2019-09-29,-9.135008100729005
2019-10-06,1.3029945395981823
2019-10-13,0.6049950996569725
2019-10-20,-2.6850049003430274
2019-10-27,0.034995099656972506
2019-11-03,-2.924004620313599
2019-11-10,-1.2400036002159887
2019-11-17,0.00999639978401131
2019-11-24,-1.5700036002159887
2019-12-01,2.055997839913622
2019-12-08,2.7549950996569725
2019-12-15,3.1949950996569725
2019-12-22,3.2649950996569723
2019-12-29,0.5919970598627938
2020-01-05,2.7639974698908185
2020-01-12,2.1399963997840112
2020-01-19,3.829996399784011
2020-01-26,-0.8840021600863782
2020-02-02,-3.710003600215989
2020-02-09,8.179996399784013
2020-02-16,7.789996399784012
2020-02-23,8.665997839913622
2020-03-01,-10.580003600215989
2020-03-08,1.0899963997840114
2020-03-15,-26.360003600215986
2020-03-22,-16.300003600215987
2020-03-29,9.72999639978401
2020-04-05,-4.622000359999998
2020-04-12,17.42
2020-04-19,3.32
2020-04-26,-1.83
2020-05-03,1.52
2020-05-10,11.84
